true_id,true_name,confused_with_id,confused_with_name,same_genus,epochs
1409214,Peperomia_argyreia,1409215,Peperomia_caperata,False,"[(20, 0.3333333333333333)]"
1409216,Peperomia_obtusifolia,1402921,Peperomia_obtusifolia,True,"[(20, 0.45), (40, 0.4), (80, 0.35), (100, 0.25), (110, 0.25)]"
1409238,Anthurium_andraeanum,1409239,Anthurium_scherzerianum,False,"[(20, 0.4768683274021352), (30, 0.505338078291815), (40, 0.2491103202846975)]"
1409239,Anthurium_scherzerianum,1385701,Couroupita_guianensis,False,"[(20, 0.3333333333333333)]"
1409283,Zamia_furfuracea,1420896,Zamia_furfuracea,True,"[(20, 1.0), (30, 1.0), (50, 1.0), (60, 1.0), (70, 1.0), (80, 1.0), (90, 1.0), (100, 1.0), (110, 1.0)]"
1365712,Harpachne_schimperi,1361316,Leersia_oryzoides,False,"[(20, 0.3333333333333333), (30, 0.3333333333333333), (40, 0.3333333333333333), (50, 0.6666666666666666), (70, 0.6666666666666666), (80, 0.3333333333333333), (100, 0.3333333333333333)]"
1365961,Cedrela_odorata,1409834,Neolamarckia_cadamba,False,"[(20, 0.3333333333333333), (60, 0.3333333333333333), (70, 0.3333333333333333), (90, 0.3333333333333333), (100, 0.3333333333333333), (110, 0.3333333333333333)]"
1366875,Aeschynomene_americana,1360811,Thapsia_villosa,False,"[(20, 0.5), (30, 0.5), (40, 0.5), (60, 0.5), (80, 0.5), (90, 0.5), (110, 0.5)]"
1366899,Prosopis_juliflora,1419807,Vanilla_planifolia,False,"[(20, 0.5)]"
1366997,Crotalaria_spectabilis,1402811,Crotalaria_retusa,False,"[(20, 1.0), (40, 1.0), (50, 1.0), (60, 1.0), (80, 1.0), (90, 1.0), (100, 1.0), (110, 1.0)]"
1367060,Crotalaria_chrysochlora,1621823,Erycina_pusilla,False,"[(20, 1.0)]"
1367267,Crotalaria_polysperma,1444195,Hackelia_velutina,False,"[(20, 0.3333333333333333)]"
1367369,Crotalaria_verrucosa,1359197,Galega_officinalis,False,"[(20, 1.0), (80, 1.0), (110, 1.0)]"
1367431,Lupinus_perennis,1393654,Lupinus_arboreus,False,"[(20, 0.5)]"
1367781,Dalbergia_latifolia,1376366,Triadica_sebifera,False,"[(20, 1.0), (30, 1.0), (40, 1.0), (50, 1.0), (60, 1.0), (70, 1.0), (80, 1.0), (100, 1.0), (110, 1.0)]"
1367921,Acacia_xanthophloea,1396708,Metasequoia_glyptostroboides,False,"[(20, 0.5), (70, 0.5), (90, 0.5), (100, 0.5), (110, 0.5)]"
1367938,Acacia_drepanolobium,1385701,Couroupita_guianensis,False,"[(20, 0.3333333333333333), (60, 0.3333333333333333)]"
1367949,Acacia_hockii,1393823,Mercurialis_tomentosa,False,"[(20, 1.0)]"
1369472,Gomphocarpus_integer,1417117,Dendrobium_closterium,False,"[(20, 0.3333333333333333)]"
1379303,Guaiacum_officinale,1408034,Eranthemum_pulchellum,False,"[(20, 0.3333333333333333), (40, 0.3333333333333333), (50, 0.3333333333333333), (60, 0.3333333333333333), (80, 0.3333333333333333), (90, 0.3333333333333333), (110, 0.3333333333333333)]"
1379556,Mussaenda_philippica,1371691,Mussaenda_erythrophylla,False,"[(20, 0.5)]"
1379585,Wigandia_urens,1392475,Alliaria_petiolata,False,"[(20, 1.0)]"
1381173,Mecardonia_procumbens,1358701,Hypericum_humifusum,False,"[(20, 0.5), (70, 0.5)]"
1381468,Browallia_americana,1361745,Myosoton_aquaticum,False,"[(20, 0.5), (70, 0.5), (80, 0.5)]"
1382099,Acacia_mangium,1394714,Sasa_palmata,False,"[(20, 0.3333333333333333), (30, 0.3333333333333333)]"
1383149,Casuarina_equisetifolia,1361847,Casuarina_cunninghamiana,False,"[(20, 0.4615384615384615), (30, 0.4615384615384615), (40, 0.4615384615384615), (50, 0.5384615384615384), (60, 0.3846153846153846), (80, 0.4615384615384615), (110, 0.3846153846153846)]"
1384482,Cucurbita_ficifolia,1391483,Cucurbita_maxima,False,"[(20, 1.0), (30, 1.0), (50, 1.0), (60, 1.0), (70, 1.0), (80, 1.0), (90, 1.0), (100, 1.0), (110, 1.0)]"
1384485,Cucurbita_pepo,1391483,Cucurbita_maxima,False,"[(20, 0.4475138121546961), (30, 0.5303867403314917), (50, 0.585635359116022), (60, 0.7679558011049724), (70, 0.2044198895027624), (80, 0.4917127071823204), (90, 0.3480662983425414), (100, 0.3149171270718232), (110, 0.2430939226519337)]"
1384497,Luffa_acutangula,1384485,Cucurbita_pepo,False,"[(20, 0.25), (100, 0.25), (110, 0.25)]"
1384500,Lagenaria_sphaerica,1394460,Anemone_nemorosa,False,"[(20, 0.5), (30, 0.5), (40, 0.5), (60, 0.5), (80, 0.5), (90, 0.5), (100, 0.5), (110, 0.5)]"
1385749,Asystasia_charmian,1359625,Althaea_officinalis,False,"[(20, 1.0), (80, 1.0)]"
1385853,Raphia_farinifera,1358099,Sedum_brevifolium,False,"[(20, 1.0), (30, 1.0)]"
1387107,Kniphofia_linearifolia,1393393,Kniphofia_uvaria,False,"[(20, 0.6666666666666666), (30, 0.3333333333333333), (50, 0.6666666666666666), (60, 1.0), (70, 1.0), (80, 1.0), (110, 0.6666666666666666)]"
1387284,Smilax_anceps,1363743,Dalbergia_melanoxylon,False,"[(20, 1.0)]"
1387687,Vanilla_planifolia,1419807,Vanilla_planifolia,True,"[(20, 0.6666666666666666), (30, 0.6666666666666666), (40, 0.6666666666666666), (50, 0.6666666666666666), (70, 1.0), (80, 0.6666666666666666), (100, 0.6666666666666666), (110, 0.6666666666666666)]"
1387727,Ansellia_africana,1372016,Morinda_citrifolia,False,"[(20, 1.0)]"
1388905,Hypericum_balearicum,1356022,Hypericum_perforatum,False,"[(20, 0.5), (40, 0.5), (70, 0.5), (80, 0.5), (100, 0.5), (110, 0.5)]"
1389031,Pyracantha_koidzumii,1408214,Hypericum_lanceolatum,False,"[(20, 0.3333333333333333)]"
1420653,Illicium_floridanum,1394383,Pancratium_illyricum,False,"[(20, 0.5), (50, 0.5)]"
1420781,Alocasia_micholitziana,1408041,Alocasia_longiloba,False,"[(20, 0.5), (30, 0.3333333333333333), (80, 0.3333333333333333), (90, 0.3333333333333333)]"
1420787,Alocasia_odora,1421107,Alocasia_macrorrhizos,False,"[(20, 0.3333333333333333)]"
1420795,Alocasia_sanderiana,1408041,Alocasia_longiloba,False,"[(20, 0.2888888888888888)]"
1420796,Daphne_tangutica,1391648,Daphne_alpina,False,"[(20, 0.5), (50, 0.5)]"
1420863,Kniphofia_uvaria,1393393,Kniphofia_uvaria,True,"[(20, 0.7647058823529411), (50, 0.7794117647058824), (60, 0.8970588235294118), (70, 0.8970588235294118), (80, 0.6764705882352942), (110, 0.5147058823529411)]"
1420929,Guaiacum_sanctum,1419598,Nothofagus_pumilio,False,"[(20, 0.5), (50, 0.5), (70, 0.5), (80, 0.5)]"
1420931,Nepenthes_spp.,1416509,Nepenthes_vieillardii,False,"[(20, 0.5), (30, 0.5), (40, 0.5), (50, 1.0), (60, 0.5), (70, 0.5), (80, 0.5), (90, 0.5), (100, 0.5), (110, 0.5)]"
1421001,Pelargonium_spp.,1419115,Pelargonium_x_hortorum,False,"[(20, 0.75), (80, 0.5), (100, 0.5)]"
1421021,Sedum_palmeri,1398128,Sedum_palmeri,True,"[(20, 0.6447368421052632), (30, 0.5131578947368421), (50, 0.2631578947368421), (60, 0.3289473684210526), (70, 0.4473684210526316), (80, 0.3947368421052631), (100, 0.3947368421052631), (110, 0.3552631578947368)]"
1421107,Alocasia_macrorrhizos,1384485,Cucurbita_pepo,False,"[(20, 0.3333333333333333)]"
1421523,Acacia_koaia,1383149,Casuarina_equisetifolia,False,"[(20, 1.0), (90, 1.0)]"
1361316,Leersia_oryzoides,1389966,Cenchrus_longisetus,False,"[(20, 0.3333333333333333)]"
1361357,Phalaris_coerulescens,1389628,Patzkea_paniculata,False,"[(20, 0.5), (30, 0.5), (60, 0.5)]"
1361524,Elodea_canadensis,1358519,Acalypha_virginica,False,"[(20, 0.3333333333333333)]"
1361655,Neotinea_maculata,1357681,Lactuca_saligna,False,"[(20, 0.5)]"
1361656,Ophrys_apifera,1361666,Ophrys_scolopax,False,"[(20, 0.4444444444444444)]"
1361658,Ophrys_bombyliflora,1389633,Ophrys_occidentalis,False,"[(20, 0.5)]"
1361660,Ophrys_fusca,1394143,Ophrys_lupercalis,False,"[(20, 0.5333333333333333), (60, 0.3333333333333333), (70, 0.3333333333333333), (80, 0.4666666666666667), (90, 0.2666666666666666)]"
1361672,Ophrys_tenthredinifera,1361666,Ophrys_scolopax,False,"[(20, 0.3571428571428571)]"
1361704,Groenlandia_densa,1408401,Nephrolepis_abrupta,False,"[(20, 0.5)]"
1361759,Cirsium_palustre,1503981,Cirsium_palustre,True,"[(20, 0.6404494382022472), (30, 0.7303370786516854), (40, 0.5056179775280899), (50, 0.4269662921348314), (60, 0.4382022471910112), (70, 0.5056179775280899), (80, 0.3820224719101123), (90, 0.449438202247191), (100, 0.3820224719101123), (110, 0.3370786516853932)]"
1361850,Trifolium_rubens,1359518,Trifolium_purpureum,False,"[(20, 0.3225806451612903), (50, 0.2903225806451613)]"
1362064,Wigandia_caracasana,1379585,Wigandia_urens,False,"[(20, 0.5), (30, 1.0), (50, 0.5), (70, 0.5)]"
1362080,Nymphaea_lotus,1409839,Nymphaea_ampla,False,"[(20, 0.5), (30, 0.5), (50, 0.5), (60, 0.25), (70, 0.25)]"
1362192,Sedum_villosum,1397311,Anemone_narcissiflora,False,"[(20, 0.5)]"
1362294,Epipactis_helleborine,1391967,Epipactis_purpurata,False,"[(20, 0.2222222222222222)]"
1362385,Thesium_humifusum,1389966,Cenchrus_longisetus,False,"[(20, 0.25)]"
1362398,Acacia_etbaica,1415911,Acacia_spirorbis,False,"[(20, 1.0)]"
1357331,Calendula_stellata,1357330,Calendula_officinalis,False,"[(20, 0.6), (100, 0.5)]"
1357367,Carthamus_caeruleus,1390956,Carthamus_carduncellus,False,"[(20, 0.5), (30, 0.5), (80, 0.5)]"
1357681,Lactuca_saligna,1359364,Melilotus_sulcatus,False,"[(20, 0.25)]"
1357682,Lactuca_tenerrima,1359622,Althaea_cannabina,False,"[(20, 0.3333333333333333)]"
1358094,Sedum_acre,1396165,Sedum_sexangulare,False,"[(20, 0.2394366197183098), (50, 0.3145539906103286), (70, 0.2676056338028169)]"
1358096,Sedum_amplexicaule,1400100,Barbarea_vulgaris,False,"[(20, 0.25)]"
1358097,Sedum_andegavense,1362489,Sedum_anglicum,False,"[(20, 0.3333333333333333), (30, 0.3333333333333333), (50, 0.3333333333333333), (70, 0.3333333333333333), (90, 0.3333333333333333), (110, 0.3333333333333333)]"
1358099,Sedum_brevifolium,1362489,Sedum_anglicum,False,"[(20, 0.25)]"
1358108,Sedum_forsterianum,1396159,Sedum_mexicanum,False,"[(20, 0.2916666666666667), (30, 0.25), (70, 0.2083333333333333)]"
1358112,Sedum_hirsutum,1358099,Sedum_brevifolium,False,"[(20, 0.25), (30, 0.25), (40, 0.3333333333333333)]"
1358119,Sedum_litoreum,1396144,Sedum_alpestre,False,"[(20, 0.5), (40, 0.5)]"
1404481,Vanilla_planifolia,1419807,Vanilla_planifolia,True,"[(20, 1.0), (30, 0.6666666666666666), (40, 1.0), (50, 1.0), (60, 0.6666666666666666), (70, 1.0), (80, 0.6666666666666666), (90, 0.6666666666666666), (100, 1.0), (110, 0.6666666666666666)]"
1404804,Luffa_cylindrica,1391483,Cucurbita_maxima,False,"[(20, 0.3333333333333333), (60, 0.6666666666666666)]"
1405088,Schefflera_decaphylla,1401711,Xylopia_nitida,False,"[(20, 0.5), (50, 0.5), (60, 0.5), (90, 0.5), (100, 0.5)]"
1405252,Aphelandra_scabra,1403826,Pereskia_bleo,False,"[(20, 1.0), (50, 1.0), (80, 1.0), (110, 1.0)]"
1405703,Crotalaria_incana,1406426,Crotalaria_pallida,False,"[(20, 0.5), (50, 0.5), (100, 0.5)]"
1406486,Kigelia_africana,1385701,Couroupita_guianensis,False,"[(20, 0.2307692307692307)]"
1406863,Acalypha_indica,1408688,Acalypha_hispida,False,"[(20, 0.2727272727272727), (80, 0.2727272727272727), (100, 0.2727272727272727), (110, 0.2727272727272727)]"
1408034,Eranthemum_pulchellum,1358519,Acalypha_virginica,False,"[(20, 0.5)]"
1408041,Alocasia_longiloba,1464075,Alocasia_reginula,False,"[(20, 0.25)]"
1397585,Freesia_alba,1397556,Freesia_refracta,False,"[(20, 0.2142857142857142), (50, 0.2142857142857142)]"
1397598,Cobaea_scandens,1359620,Alcea_rosea,False,"[(20, 0.25)]"
1397613,Fragaria_virginiana,1363129,Papaver_dubium,False,"[(20, 0.5)]"
1397841,Anemone_pratensis,1394498,Anemone_rubra,False,"[(20, 0.25), (40, 0.5), (50, 0.25)]"
1397959,Sagittaria_lancifolia,1437724,Sagittaria_montevidensis,False,"[(20, 0.5), (30, 0.5), (40, 0.5), (50, 0.5), (70, 0.5), (90, 0.5), (100, 0.5), (110, 0.5)]"
1398111,Adenostyles_alliariae,1397303,Adenostyles_alpina,False,"[(20, 0.5), (30, 0.2941176470588235), (50, 0.4117647058823529), (60, 0.4411764705882353), (70, 0.2058823529411764), (80, 0.2647058823529412), (90, 0.3529411764705882), (100, 0.2941176470588235), (110, 0.2941176470588235)]"
1398130,Hypericum_olympicum,1358699,Hypericum_hircinum,False,"[(20, 0.4), (30, 0.6), (40, 0.4), (70, 0.4)]"
1398178,Tradescantia_zebrina,1422105,Tradescantia_zebrina,True,"[(20, 0.4887892376681614), (30, 0.8565022421524664), (80, 0.484304932735426), (90, 0.3183856502242152), (100, 0.2466367713004484), (110, 0.3856502242152466)]"
1398196,Dryopteris_erythrosora,1356420,Nephrolepis_cordifolia,False,"[(20, 0.5), (80, 0.5), (90, 0.5), (100, 0.5)]"
1398333,Phyllanthus_niruri,1356003,Phyllanthus_tenellus,False,"[(20, 0.5)]"
1398355,Ophrys_araneola,1398469,Ophrys_virescens,False,"[(20, 0.6), (50, 0.6), (70, 0.6), (100, 0.4), (110, 0.4)]"
1398444,Anemone_blanda,1394394,Anemone_apennina,False,"[(20, 0.3684210526315789), (60, 0.2105263157894736), (80, 0.4385964912280701)]"
1398469,Ophrys_virescens,1394073,Ophrys_aranifera,False,"[(20, 0.2222222222222222), (30, 0.4444444444444444), (40, 0.2222222222222222), (60, 0.3333333333333333), (70, 0.3333333333333333), (80, 0.4444444444444444), (90, 0.4444444444444444), (100, 0.3333333333333333), (110, 0.5555555555555556)]"
1400080,Adonis_pyrenaica,1400081,Adonis_vernalis,False,"[(20, 1.0), (30, 0.5), (40, 0.5), (50, 1.0), (60, 0.5), (90, 0.5), (100, 1.0), (110, 0.5)]"
1400096,Barbarea_rupicola,1400100,Barbarea_vulgaris,False,"[(20, 1.0), (40, 1.0), (70, 1.0), (90, 1.0), (100, 1.0), (110, 1.0)]"
1400471,Bocoa_prouacensis,1401737,Sagotia_racemosa,False,"[(20, 0.6666666666666666), (40, 0.3333333333333333), (110, 0.3333333333333333)]"
1400798,Vanilla_pompona,1394383,Pancratium_illyricum,False,"[(20, 0.5)]"
1400844,Guatteria_anteridifera,1401737,Sagotia_racemosa,False,"[(20, 1.0), (50, 1.0)]"
1401211,Vismia_cayennensis,1400471,Bocoa_prouacensis,False,"[(20, 1.0)]"
1401711,Xylopia_nitida,1401718,Xylopia_sericea,False,"[(20, 0.5), (40, 0.5), (50, 0.5), (60, 0.5), (90, 0.5), (100, 0.5), (110, 0.5)]"
1401718,Xylopia_sericea,1358519,Acalypha_virginica,False,"[(20, 1.0)]"
1413755,Sedum_spathulifolium,1413757,Sedum_ternatum,False,"[(20, 0.2647058823529412)]"
1413757,Sedum_ternatum,1529242,Sedum_makinoi,False,"[(20, 0.2857142857142857)]"
1413835,Smilax_tamnoides,1413832,Smilax_herbacea,False,"[(20, 0.5), (90, 0.5)]"
1414057,Tradescantia_occidentalis,1356816,Vaccaria_hispanica,False,"[(20, 0.5)]"
1414058,Tradescantia_ohiensis,1396824,Tradescantia_virginiana,False,"[(20, 0.3684210526315789), (30, 0.2105263157894736), (60, 0.2105263157894736), (80, 0.4210526315789473), (100, 0.2631578947368421)]"
1414275,Barbarea_orthoceras,1400100,Barbarea_vulgaris,False,"[(20, 0.4285714285714285), (40, 0.2857142857142857), (50, 0.2857142857142857), (80, 0.7142857142857143), (100, 0.4285714285714285), (110, 0.4285714285714285)]"
1414276,Barbarea_vulgaris,1414275,Barbarea_orthoceras,False,"[(20, 0.5)]"
1414808,Cerbera_manghas,1369887,Trachelospermum_jasminoides,False,"[(20, 0.3333333333333333), (70, 0.6666666666666666), (100, 0.6666666666666666), (110, 0.6666666666666666)]"
1415911,Acacia_spirorbis,1389553,Acacia_melanoxylon,False,"[(20, 1.0), (30, 1.0), (40, 1.0), (50, 1.0), (60, 1.0), (70, 1.0), (90, 1.0), (100, 1.0), (110, 1.0)]"
1417117,Dendrobium_closterium,1387727,Ansellia_africana,False,"[(20, 0.5)]"
1417546,Schefflera_spp.,1408961,Schefflera_arboricola,False,"[(20, 1.0), (30, 1.0), (40, 1.0), (60, 1.0), (70, 1.0), (80, 1.0), (90, 1.0), (100, 1.0), (110, 1.0)]"
1417900,Tagetes_lucida,1385937,Zamioculcas_zamiifolia,False,"[(20, 0.5)]"
1418033,Mertensia_ciliata,1412699,Mertensia_virginica,False,"[(20, 1.0), (30, 1.0), (40, 1.0), (50, 1.0), (60, 1.0), (80, 1.0), (90, 1.0), (100, 1.0), (110, 0.5)]"
1418061,Lithops_fulviceps,1529179,Sedum_furfuraceum,False,"[(20, 1.0)]"
1418084,Lithops_karasmontana,1449149,Lithops_olivacea,False,"[(20, 0.5)]"
1418102,Lithops_marmorata,1418061,Lithops_fulviceps,False,"[(20, 0.5)]"
1422105,Tradescantia_zebrina,1398178,Tradescantia_zebrina,True,"[(20, 0.5294117647058824), (60, 0.7647058823529411), (70, 0.4705882352941176), (80, 0.5294117647058824), (90, 0.5882352941176471), (100, 0.5294117647058824), (110, 0.4705882352941176)]"
1422636,Calodendrum_capense,1406486,Kigelia_africana,False,"[(20, 0.5)]"
1423469,Maytenus_boaria,1393466,Lavandula_latifolia,False,"[(20, 0.5)]"
1424005,Melampodium_divaricatum,1514627,Melampodium_divaricatum,True,"[(20, 0.5), (30, 1.0), (40, 1.0), (50, 1.0), (60, 1.0), (70, 1.0), (80, 0.5), (90, 1.0), (100, 1.0), (110, 1.0)]"
1425433,Prosopis_farcta,1363764,Acacia_dealbata,False,"[(20, 0.5), (70, 0.5), (80, 0.5), (100, 0.5), (110, 0.5)]"
1427659,Crotalaria_laburnifolia,1402811,Crotalaria_retusa,False,"[(20, 0.3333333333333333), (30, 0.3333333333333333), (40, 0.3333333333333333), (60, 0.3333333333333333)]"
1428059,Dischidia_nummularia,1643819,Peperomia_pecuniifolia,False,"[(20, 0.5)]"
1430280,Schefflera_heptaphylla,1408961,Schefflera_arboricola,False,"[(20, 1.0), (30, 1.0), (80, 1.0), (90, 1.0), (100, 1.0)]"
1432545,Asystasia_mysorensis,1358519,Acalypha_virginica,False,"[(20, 1.0), (90, 0.5)]"
1441349,Cirsium_altissimum,1355937,Cirsium_vulgare,False,"[(20, 0.25), (40, 0.25), (70, 0.5)]"
1441375,Cirsium_horridulum,1355937,Cirsium_vulgare,False,"[(20, 0.3333333333333333), (60, 0.6666666666666666), (110, 0.6666666666666666)]"
1441410,Cirsium_texanum,1397351,Cirsium_acaulon,False,"[(20, 0.25), (30, 0.25), (40, 0.25), (60, 0.25)]"
1442541,Diervilla_sessilifolia,1411760,Diervilla_lonicera,False,"[(20, 1.0), (30, 1.0), (40, 1.0), (50, 1.0), (60, 1.0), (70, 1.0), (80, 1.0), (90, 1.0), (100, 1.0), (110, 1.0)]"
1442865,Elephantopus_elatus,1411524,Conoclinium_coelestinum,False,"[(20, 0.25), (30, 0.25), (40, 0.25), (60, 0.25), (70, 0.25), (80, 0.25)]"
1447962,Aextoxicon_punctatum,1405061,Cryptostegia_madagascariensis,False,"[(20, 1.0)]"
1449139,Lithops_aucampiae,1418084,Lithops_karasmontana,False,"[(20, 0.5)]"
1449149,Lithops_olivacea,1418102,Lithops_marmorata,False,"[(20, 0.3333333333333333)]"
1453004,Cyrtanthus_elatus,1419115,Pelargonium_x_hortorum,False,"[(20, 0.5)]"
1455408,Guatteria_aeruginosa,1399920,Angelica_atropurpurea,False,"[(20, 1.0)]"
1460343,Dischidia_ovata,1402924,Peperomia_quadrangularis,False,"[(20, 1.0), (30, 1.0), (40, 1.0), (50, 1.0), (60, 1.0), (70, 1.0), (80, 1.0), (90, 1.0), (100, 1.0), (110, 1.0)]"
1463177,Trachelospermum_asiaticum,1384497,Luffa_acutangula,False,"[(20, 0.5)]"
1464075,Alocasia_reginula,1408041,Alocasia_longiloba,False,"[(20, 0.25), (90, 0.25)]"
1464086,Alocasia_wentii,1408045,Alocasia_macrorrhizos,False,"[(20, 1.0), (30, 1.0), (40, 1.0), (50, 1.0), (60, 1.0), (70, 1.0), (80, 1.0), (90, 1.0), (100, 1.0), (110, 1.0)]"
1464088,Alocasia_zebrina,1385937,Zamioculcas_zamiifolia,False,"[(20, 0.2857142857142857), (70, 0.2857142857142857)]"
1408045,Alocasia_macrorrhizos,1420787,Alocasia_odora,False,"[(20, 0.3142857142857143)]"
1408774,Tradescantia_pallida,1362927,Tradescantia_pallida,True,"[(20, 0.918918918918919), (30, 0.8333333333333334), (50, 0.8828828828828829), (60, 0.9054054054054054), (80, 0.6531531531531531), (90, 0.536036036036036), (100, 0.7162162162162162), (110, 0.5135135135135135)]"
1413753,Sedum_oreganum,1396144,Sedum_alpestre,False,"[(20, 1.0)]"
1420496,Mussaenda_philippica,1371691,Mussaenda_erythrophylla,False,"[(20, 0.3333333333333333), (30, 0.4), (50, 0.2666666666666666), (100, 0.2666666666666666)]"
1421628,Nephrolepis_falcata,1400478,Nephrolepis_biserrata,False,"[(20, 0.3333333333333333), (30, 0.3333333333333333), (50, 0.3333333333333333), (60, 0.6666666666666666), (70, 0.3333333333333333), (80, 1.0), (90, 1.0), (110, 0.6666666666666666)]"
1432783,Lactuca_virosa,1355868,Lactuca_virosa,True,"[(20, 0.7272727272727273), (30, 0.8181818181818182), (50, 0.3636363636363636), (60, 0.2727272727272727), (70, 0.3636363636363636), (80, 0.6363636363636364), (90, 0.7272727272727273), (100, 0.5454545454545454), (110, 0.4545454545454545)]"
1435714,Pelargonium_zonale,1419115,Pelargonium_x_hortorum,False,"[(20, 0.6334841628959276), (40, 0.4570135746606334)]"
1550692,Pelargonium_x_hortorum,1419115,Pelargonium_x_hortorum,True,"[(20, 0.7272727272727273), (40, 0.4545454545454545), (60, 0.3636363636363636)]"
1643819,Peperomia_pecuniifolia,1644223,Peperomia_verticillata,False,"[(30, 0.3333333333333333), (60, 0.3333333333333333)]"
1643887,Peperomia_prostrata,1402925,Peperomia_rotundifolia,False,"[(30, 0.3333333333333333), (70, 0.3333333333333333)]"
1644223,Peperomia_verticillata,1413755,Sedum_spathulifolium,False,"[(30, 0.3333333333333333), (90, 0.3333333333333333)]"
1662426,Lomatia_ferruginea,1385701,Couroupita_guianensis,False,"[(30, 0.25), (50, 0.25)]"
1664348,Hepatica_nobilis,1394420,Anemone_hepatica,False,"[(30, 0.2857142857142857), (40, 0.4285714285714285), (50, 0.7142857142857143), (60, 0.2857142857142857), (70, 0.2857142857142857), (90, 0.2857142857142857), (100, 0.7142857142857143), (110, 0.4285714285714285)]"
1667445,Fragaria_x_ananassa,1408979,Fragaria_chiloensis,False,"[(30, 0.2258064516129032)]"
1697960,Cyphostemma_cyphopetalum,1398447,Aralia_elata,False,"[(30, 1.0)]"
1697991,Cyphostemma_juttae,1398480,Clethra_alnifolia,False,"[(30, 0.5)]"
1698065,Cyphostemma_serpens,1359616,Punica_granatum,False,"[(30, 0.3333333333333333)]"
1711751,Nepenthes_alata,1416509,Nepenthes_vieillardii,False,"[(30, 1.0), (50, 1.0), (70, 1.0), (80, 1.0), (110, 1.0)]"
1711775,Lavandula_spp.,1363019,Cenchrus_purpureus,False,"[(30, 1.0)]"
1711787,Cymbalaria_muralis,1391498,Cymbalaria_aequitriloba,False,"[(30, 1.0)]"
1394399,Papaver_alpinum,1412946,Papaver_nudicaule,False,"[(30, 0.4102564102564102), (40, 0.282051282051282), (50, 0.2051282051282051), (60, 0.2051282051282051)]"
1394401,Papaver_croceum,1363130,Papaver_somniferum,False,"[(30, 0.25), (50, 0.25), (60, 0.25), (80, 0.25), (100, 0.25)]"
1394405,Papaver_pseudoorientale,1394404,Papaver_orientale,False,"[(30, 0.3333333333333333), (40, 0.25), (50, 0.3333333333333333), (60, 0.4166666666666667), (80, 0.3333333333333333), (90, 0.25), (100, 0.3333333333333333), (110, 0.3333333333333333)]"
1394418,Anemone_halleri,1394489,Anemone_pulsatilla,False,"[(30, 0.6666666666666666), (40, 0.6666666666666666), (50, 1.0), (60, 0.6666666666666666), (70, 0.6666666666666666), (80, 0.6666666666666666), (90, 1.0), (100, 0.6666666666666666), (110, 1.0)]"
1394454,Pelargonium_inquinans,1355959,Pelargonium_peltatum,False,"[(30, 0.2265625)]"
1394455,Pelargonium_peltatum,1394454,Pelargonium_inquinans,False,"[(30, 0.25), (40, 0.25), (60, 0.375), (80, 0.25), (100, 0.375), (110, 0.25)]"
1394489,Anemone_pulsatilla,1394418,Anemone_halleri,False,"[(30, 0.2716049382716049)]"
1394504,Anemone_sylvestris,1397268,Anemone_hupehensis,False,"[(30, 0.2666666666666666), (40, 0.35), (70, 0.25), (80, 0.4166666666666667), (90, 0.3666666666666666), (100, 0.3333333333333333), (110, 0.3666666666666666)]"
1395720,Sagittaria_graminea,1396754,Thesium_alpinum,False,"[(30, 0.5), (50, 0.5), (60, 0.5)]"
1412740,Mitella_diphylla,1356781,Humulus_lupulus,False,"[(30, 1.0)]"
1412834,Nymphaea_tetragona,1393980,Nymphaea_candida,False,"[(30, 0.5), (40, 1.0), (50, 0.5), (70, 0.5)]"
1412992,Aralia_hispida,1436922,Prosopis_glandulosa,False,"[(30, 1.0), (70, 1.0)]"
1413013,Aralia_racemosa,1412661,Maianthemum_racemosum,False,"[(30, 0.4), (40, 0.4), (50, 0.4)]"
1413391,Pyracantha_coccinea,1398480,Clethra_alnifolia,False,"[(30, 0.2727272727272727)]"
1413752,Sedum_lanceolatum,1358096,Sedum_amplexicaule,False,"[(30, 0.5)]"
1370991,Conostomium_kenyense,1393850,Moehringia_muscosa,False,"[(30, 0.5), (40, 1.0), (50, 0.5), (60, 0.5)]"
1373535,Gynura_procumbens,1408557,Pongamia_pinnata,False,"[(30, 0.5), (60, 0.5)]"
1374448,Aspilia_mossambicensis,1392658,Guizotia_abyssinica,False,"[(30, 0.6666666666666666), (40, 0.6666666666666666), (60, 0.3333333333333333), (70, 0.6666666666666666), (80, 0.6666666666666666)]"
1374933,Montanoa_hibiscifolia,1363770,Acacia_mearnsii,False,"[(30, 0.3333333333333333), (100, 0.3333333333333333)]"
1359806,Hunnemannia_fumariifolia,1374048,Tagetes_erecta,False,"[(30, 1.0)]"
1359815,Papaver_atlanticum,1355868,Lactuca_virosa,False,"[(30, 0.3333333333333333)]"
1360004,Goniolimon_tataricum,1363227,Daucus_carota,False,"[(30, 1.0)]"
1360147,Adonis_aestivalis,1360148,Adonis_annua,False,"[(30, 0.25), (50, 0.3333333333333333), (60, 0.25), (80, 0.3333333333333333), (100, 0.25), (110, 0.25)]"
1360154,Anemone_palmata,1356781,Humulus_lupulus,False,"[(30, 0.3333333333333333)]"
1360808,Thapsia_garganica,1360811,Thapsia_villosa,False,"[(30, 0.25), (40, 0.5), (50, 0.5), (60, 0.75), (70, 0.75), (80, 0.75), (90, 0.75), (100, 0.75), (110, 0.75)]"
